	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_furniture.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_furniture.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_furniture.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_furniture.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_furniture.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_furniture.c3d
	FVHL	FVHL	FVHL	FVHR	FVHR	FVHR
	TARGET	TARGET	TARGET	TARGET	TARGET	TARGET
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
5890	1.57413	1.55072	0.08190	1.79875	1.38081	0.08172
5891	1.57765	1.55398	0.08239	1.80139	1.38341	0.08248
5892	1.58144	1.55726	0.08230	1.80371	1.38577	0.08157
5893	1.58491	1.56039	0.08235	1.80620	1.38776	0.08101
5894	1.58864	1.56397	0.08245	1.80937	1.38948	0.08178
5895	1.59291	1.56734	0.08297	1.81249	1.39228	0.08227
5896	1.59681	1.57081	0.08229	1.81545	1.39443	0.08267
5897	1.60046	1.57452	0.08280	1.81840	1.39721	0.08200
5898	1.60500	1.57799	0.08237	1.82182	1.39974	0.08219
5899	1.60939	1.58214	0.08253	1.82516	1.40236	0.08186
5900	1.61349	1.58553	0.08265	1.82883	1.40513	0.08152
5901	1.61784	1.58989	0.08221	1.83239	1.40779	0.08185
5902	1.62214	1.59345	0.08222	1.83556	1.41139	0.08177
5903	1.62703	1.59757	0.08253	1.83920	1.41400	0.08187
5904	1.63170	1.60156	0.08228	1.84354	1.41649	0.08130
5905	1.63651	1.60564	0.08231	1.84710	1.41955	0.08094
5906	1.64125	1.60977	0.08235	1.85117	1.42300	0.08088
5907	1.64617	1.61392	0.08201	1.85491	1.42595	0.08073
5908	1.65133	1.61802	0.08229	1.85899	1.42844	0.08082
5909	1.65696	1.62198	0.08239	1.86329	1.43164	0.08002
5910	1.66190	1.62656	0.08269	1.86742	1.43496	0.08050
5911	1.66716	1.63054	0.08197	1.87136	1.43794	0.08031
5912	1.67264	1.63529	0.08282	1.87556	1.44048	0.08026
5913	1.67845	1.63949	0.08161	1.87990	1.44298	0.08002
5914	1.68448	1.64349	0.08206	1.88385	1.44609	0.08049
5915	1.69060	1.64777	0.08250	1.88813	1.44820	0.07973
5916	1.69658	1.65192	0.08280	1.89283	1.45076	0.08032
5917	1.70253	1.65631	0.08293	1.89682	1.45309	0.08043
5918	1.70887	1.65995	0.08239	1.90106	1.45487	0.08044
5919	1.71528	1.66430	0.08266	1.90532	1.45668	0.08016
5920	1.72132	1.66765	0.08231	1.90883	1.45905	0.08043
5921	1.72794	1.67172	0.08313	1.91297	1.46035	0.08000
5922	1.73518	1.67454	0.08265	1.91725	1.46102	0.07942
5923	1.74118	1.67854	0.08287	1.92089	1.46221	0.07969
5924	1.74836	1.68206	0.08274	1.92465	1.46379	0.08066
5925	1.75508	1.68530	0.08241	1.92866	1.46450	0.07964
5926	1.76245	1.68779	0.08206	1.93179	1.46445	0.08002
5927	1.76927	1.69105	0.08224	1.93481	1.46473	0.07926
5928	1.77628	1.69371	0.08204	1.93784	1.46466	0.07960
5929	1.78294	1.69670	0.08296	1.94069	1.46407	0.07944
5930	1.78958	1.69866	0.08189	1.94356	1.46360	0.07951
5931	1.79633	1.70060	0.08214	1.94604	1.46327	0.07944
5932	1.80253	1.70262	0.08275	1.94842	1.46228	0.07913
5933	1.80838	1.70396	0.08183	1.95048	1.46144	0.07927
5934	1.81450	1.70514	0.08240	1.95253	1.46065	0.07842
5935	1.82036	1.70698	0.08276	1.95453	1.46000	0.07849
5936	1.82544	1.70782	0.08223	1.95624	1.45935	0.07882
5937	1.83017	1.70918	0.08306	1.95758	1.45839	0.07844
5938	1.83475	1.70958	0.08246	1.95894	1.45782	0.07866
5939	1.83887	1.71041	0.08215	1.96015	1.45665	0.07842
5940	1.84287	1.71091	0.08200	1.96121	1.45614	0.07833
5941	1.84581	1.71102	0.08164	1.96197	1.45563	0.07847
5942	1.84950	1.71222	0.08196	1.96228	1.45513	0.07849
5943	1.85212	1.71253	0.08234	1.96274	1.45454	0.07844
5944	1.85488	1.71227	0.08156	1.96309	1.45374	0.07850
5945	1.85740	1.71270	0.08222	1.96346	1.45212	0.07837
5946	1.86058	1.71224	0.08247	1.96348	1.45101	0.07881
5947	1.86268	1.71238	0.08249	1.96344	1.45000	0.07876
5948	1.86534	1.71184	0.08249	1.96338	1.44890	0.07931
5949	1.86771	1.71167	0.08282	1.96328	1.44781	0.07956
5950	1.87049	1.71139	0.08321	1.96303	1.44729	0.07962
5951	1.87245	1.71140	0.08379	1.96273	1.44567	0.08026
5952	1.87502	1.71112	0.08303	1.96285	1.44473	0.08050
5953	1.87758	1.71131	0.08323	1.96329	1.44392	0.08065
5954	1.87981	1.71123	0.08339	1.96371	1.44308	0.08050
5955	1.88218	1.71089	0.08268	1.96415	1.44269	0.08044
5956	1.88406	1.71122	0.08327	1.96473	1.44208	0.08046
5957	1.88721	1.71101	0.08250	1.96524	1.44154	0.08021
5958	1.88957	1.71117	0.08280	1.96556	1.44093	0.08019
5959	1.89222	1.71084	0.08249	1.96619	1.44008	0.08064
5960	1.89517	1.71042	0.08273	1.96674	1.43913	0.08089
5961	1.89764	1.71025	0.08287	1.96744	1.43850	0.08087
5962	1.90102	1.70996	0.08315	1.96833	1.43777	0.08045
5963	1.90372	1.71019	0.08297	1.96983	1.43756	0.08048
5964	1.90671	1.71012	0.08297	1.97059	1.43671	0.08053
5965	1.90982	1.70983	0.08230	1.97151	1.43635	0.08045
5966	1.91250	1.71040	0.08373	1.97276	1.43553	0.08059
5967	1.91615	1.71047	0.08354	1.97399	1.43498	0.08039
5968	1.91884	1.71025	0.08303	1.97622	1.43514	0.08076
5969	1.92218	1.71005	0.08304	1.97817	1.43504	0.08086
5970	1.92493	1.71027	0.08263	1.97992	1.43510	0.08092
5971	1.92838	1.71013	0.08302	1.98210	1.43455	0.08077
5972	1.93198	1.71041	0.08274	1.98450	1.43475	0.08098
5973	1.93464	1.71059	0.08368	1.98702	1.43425	0.08074
5974	1.93907	1.71027	0.08229	1.98961	1.43438	0.08059
5975	1.94232	1.71075	0.08222	1.99263	1.43461	0.08053
5976	1.94610	1.71038	0.08211	1.99518	1.43428	0.08072
5977	1.94956	1.71096	0.08248	1.99872	1.43502	0.08059
5978	1.95391	1.71125	0.08250	2.00233	1.43479	0.08090
5979	1.95769	1.71169	0.08278	2.00545	1.43571	0.08039
5980	1.96202	1.71210	0.08241	2.00949	1.43585	0.08160
5981	1.96665	1.71281	0.08317	2.01347	1.43587	0.08118
5982	1.97067	1.71293	0.08288	2.01744	1.43589	0.08144
5983	1.97525	1.71309	0.08221	2.02158	1.43644	0.08076
5984	1.98043	1.71341	0.08213	2.02616	1.43673	0.08159
5985	1.98562	1.71381	0.08292	2.03078	1.43673	0.08068
5986	1.99085	1.71406	0.08284	2.03517	1.43736	0.08086
5987	1.99560	1.71495	0.08266	2.04025	1.43784	0.08141
5988	2.00108	1.71525	0.08298	2.04529	1.43839	0.08121
5989	2.00659	1.71602	0.08319	2.05053	1.43859	0.08117
5990	2.01190	1.71700	0.08300	2.05589	1.43945	0.08074
5991	2.01808	1.71746	0.08225	2.06123	1.44018	0.08070
5992	2.02407	1.71764	0.08309	2.06691	1.44062	0.07984
5993	2.02946	1.71879	0.08352	2.07301	1.44107	0.08044
5994	2.03581	1.71961	0.08296	2.07910	1.44149	0.08089
5995	2.04180	1.72011	0.08330	2.08514	1.44276	0.08030
5996	2.04774	1.72135	0.08314	2.09149	1.44391	0.08060
5997	2.05395	1.72258	0.08247	2.09821	1.44448	0.08081
5998	2.06049	1.72362	0.08315	2.10491	1.44606	0.08026
5999	2.06681	1.72460	0.08283	2.11209	1.44703	0.08035
6000	2.07320	1.72570	0.08267	2.11896	1.44805	0.08029
6001	2.07905	1.72680	0.08306	2.12619	1.44989	0.08053
6002	2.08505	1.72873	0.08319	2.13351	1.45174	0.08056
6003	2.09125	1.72992	0.08273	2.14091	1.45324	0.08008
6004	2.09687	1.73135	0.08219	2.14836	1.45541	0.08037
6005	2.10269	1.73259	0.08181	2.15612	1.45736	0.07979
6006	2.10863	1.73454	0.08238	2.16336	1.45924	0.08046
6007	2.11428	1.73572	0.08251	2.17058	1.46073	0.08039
6008	2.11984	1.73747	0.08278	2.17826	1.46268	0.08114
6009	2.12509	1.73957	0.08225	2.18578	1.46476	0.08119
6010	2.13089	1.74110	0.08231	2.19297	1.46673	0.08086
6011	2.13599	1.74247	0.08208	2.19996	1.46901	0.08052
6012	2.14140	1.74375	0.08195	2.20705	1.47193	0.08073
6013	2.14608	1.74561	0.08206	2.21375	1.47349	0.07998
6014	2.15067	1.74703	0.08156	2.22038	1.47522	0.08018
6015	2.15561	1.74873	0.08168	2.22730	1.47744	0.08054
6016	2.15944	1.75047	0.08128	2.23250	1.47955	0.07904
6017	2.16332	1.75154	0.08094	2.23913	1.48114	0.07929
6018	2.16698	1.75334	0.08144	2.24372	1.48303	0.07825
6019	2.16999	1.75430	0.08143	2.24883	1.48511	0.07950
6020	2.17310	1.75542	0.08094	2.25308	1.48558	0.07828
6021	2.17539	1.75568	0.08051	2.25640	1.48686	0.07815
6022	2.17754	1.75645	0.08034	2.25891	1.48785	0.07808
6023	2.17906	1.75774	0.08109	2.26189	1.48916	0.08022
6024	2.18071	1.75778	0.08106	2.26315	1.48845	0.07908
6025	2.18089	1.75766	0.08107	2.26427	1.48900	0.07984
6026	2.18074	1.75766	0.08107	2.26447	1.48899	0.07965
6027	2.18041	1.75745	0.08122	2.26414	1.48886	0.08001
6028	2.17971	1.75689	0.08105	2.26338	1.48864	0.08028
6029	2.17817	1.75660	0.08060	2.26224	1.48862	0.08021
6030	2.17722	1.75552	0.08069	2.26142	1.48752	0.07941
6031	2.17536	1.75487	0.08076	2.25868	1.48685	0.07826
6032	2.17376	1.75459	0.08126	2.25672	1.48592	0.07873
6033	2.17118	1.75439	0.08243	2.25415	1.48471	0.07927
6034	2.16917	1.75287	0.08137	2.25182	1.48426	0.07928
6035	2.16617	1.75178	0.08125	2.24919	1.48346	0.07998
6036	2.16247	1.75129	0.08129	2.24484	1.48247	0.07964
6037	2.15950	1.75034	0.08117	2.24172	1.48143	0.07918
6038	2.15560	1.74914	0.08077	2.23800	1.48024	0.08025
6039	2.15146	1.74806	0.08059	2.23349	1.47986	0.07931
6040	2.14686	1.74723	0.08070	2.22990	1.47906	0.08010
6041	2.14144	1.74624	0.08089	2.22494	1.47806	0.07983
6042	2.13611	1.74508	0.08109	2.22059	1.47735	0.08037
6043	2.13029	1.74464	0.08056	2.21550	1.47722	0.07992
6044	2.12401	1.74348	0.08081	2.21095	1.47655	0.08031
6045	2.11730	1.74269	0.08071	2.20584	1.47579	0.07997
6046	2.11027	1.74204	0.08079	2.20090	1.47607	0.07917
6047	2.10297	1.74063	0.08056	2.19503	1.47553	0.07919
6048	2.09600	1.73973	0.08087	2.18989	1.47513	0.07981
6049	2.08840	1.73912	0.08080	2.18447	1.47578	0.07987
6050	2.08053	1.73784	0.08060	2.17842	1.47464	0.07942
6051	2.07254	1.73711	0.08125	2.17266	1.47445	0.08037
6052	2.06445	1.73529	0.08162	2.16635	1.47364	0.07954
6053	2.05634	1.73415	0.08209	2.16030	1.47313	0.07934
6054	2.04806	1.73257	0.08234	2.15400	1.47204	0.08064
6055	2.03974	1.73065	0.08230	2.14813	1.47153	0.08178
6056	2.03193	1.72831	0.08323	2.14142	1.46960	0.08106
6057	2.02329	1.72623	0.08296	2.13497	1.46845	0.08139
6058	2.01519	1.72389	0.08314	2.12847	1.46675	0.08195
6059	2.00652	1.72129	0.08409	2.12170	1.46531	0.08205
6060	1.99814	1.71884	0.08343	2.11494	1.46359	0.08135
6061	1.99039	1.71561	0.08327	2.10814	1.46144	0.08116
6062	1.98120	1.71335	0.08249	2.10104	1.45919	0.08023
6063	1.97380	1.71013	0.08246	2.09427	1.45671	0.08030
6064	1.96582	1.70728	0.08231	2.08785	1.45471	0.08026
6065	1.95765	1.70480	0.08300	2.08081	1.45208	0.08019
6066	1.94948	1.70177	0.08275	2.07441	1.45052	0.08083
6067	1.94166	1.69848	0.08264	2.06793	1.44794	0.08062
6068	1.93372	1.69557	0.08262	2.06201	1.44680	0.08087
6069	1.92543	1.69332	0.08357	2.05544	1.44466	0.08113
6070	1.91690	1.69127	0.08520	2.04975	1.44301	0.08206
6071	1.90896	1.68813	0.08461	2.04398	1.44203	0.08206
6072	1.90175	1.68599	0.08404	2.03807	1.44044	0.08175
6073	1.89428	1.68369	0.08382	2.03371	1.43961	0.08263
6074	1.88734	1.68071	0.08360	2.02834	1.43859	0.08176
6075	1.88037	1.67857	0.08246	2.02327	1.43722	0.08103
6076	1.87340	1.67666	0.08265	2.01906	1.43683	0.08186
6077	1.86701	1.67413	0.08349	2.01492	1.43569	0.08180
6078	1.86023	1.67233	0.08344	2.01078	1.43540	0.08238
6079	1.85390	1.67082	0.08355	2.00733	1.43549	0.08248
6080	1.84875	1.66865	0.08296	2.00421	1.43520	0.08239
6081	1.84346	1.66697	0.08308	2.00102	1.43488	0.08180
6082	1.83842	1.66593	0.08343	1.99735	1.43422	0.08076
6083	1.83365	1.66416	0.08326	1.99514	1.43407	0.08127
6084	1.82970	1.66302	0.08362	1.99353	1.43467	0.08121
6085	1.82536	1.66190	0.08290	1.99172	1.43624	0.08113
6086	1.82156	1.66101	0.08282	1.99028	1.43659	0.08092
6087	1.81763	1.66028	0.08242	1.98910	1.43791	0.08082
6088	1.81456	1.65994	0.08323	1.98828	1.43935	0.08065
6089	1.81120	1.65956	0.08310	1.98789	1.44107	0.08072
6090	1.80907	1.65913	0.08269	1.98802	1.44259	0.08136
6091	1.80658	1.65973	0.08334	1.98864	1.44435	0.08136
6092	1.80487	1.65930	0.08265	1.98858	1.44627	0.08070
6093	1.80298	1.65934	0.08294	1.98912	1.44835	0.08012
6094	1.80215	1.65933	0.08329	1.98997	1.45038	0.08055
6095	1.80139	1.65963	0.08333	1.99101	1.45251	0.08050
6096	1.80031	1.66014	0.08335	1.99254	1.45564	0.08135
6097	1.79930	1.66061	0.08323	1.99375	1.45760	0.08043
6098	1.79867	1.66180	0.08303	1.99540	1.46159	0.08082
6099	1.79787	1.66282	0.08302	1.99667	1.46439	0.08138
6100	1.79733	1.66375	0.08310	1.99806	1.46695	0.08068
6101	1.79721	1.66436	0.08279	2.00014	1.47056	0.08051
6102	1.79700	1.66657	0.08265	2.00160	1.47366	0.08044
6103	1.79707	1.66766	0.08263	2.00359	1.47728	0.08073
6104	1.79713	1.66912	0.08256	2.00561	1.48064	0.08091
6105	1.79738	1.67086	0.08235	2.00754	1.48483	0.08147
6106	1.79799	1.67295	0.08251	2.00963	1.48769	0.08194
6107	1.79907	1.67473	0.08262	2.01179	1.49073	0.08221
6108	1.80027	1.67687	0.08283	2.01374	1.49359	0.08156
6109	1.80175	1.67889	0.08246	2.01581	1.49650	0.08168
6110	1.80376	1.68116	0.08216	2.01802	1.49918	0.08136
6111	1.80556	1.68347	0.08182	2.02037	1.50176	0.08175
6112	1.80801	1.68613	0.08197	2.02301	1.50412	0.08163
6113	1.81087	1.68900	0.08260	2.02514	1.50734	0.08151
6114	1.81307	1.69148	0.08210	2.02746	1.50937	0.08082
6115	1.81555	1.69428	0.08248	2.03044	1.51197	0.08093
6116	1.81802	1.69735	0.08243	2.03296	1.51632	0.08156
6117	1.82056	1.70019	0.08221	2.03623	1.51956	0.08145
6118	1.82345	1.70352	0.08235	2.03897	1.52329	0.08178
6119	1.82615	1.70699	0.08242	2.04214	1.52680	0.08189
6120	1.82917	1.71043	0.08296	2.04502	1.53115	0.08129
6121	1.83221	1.71421	0.08268	2.04832	1.53406	0.08114
6122	1.83511	1.71784	0.08211	2.05152	1.53854	0.08143
6123	1.83849	1.72197	0.08224	2.05497	1.54299	0.08148
6124	1.84174	1.72638	0.08278	2.05846	1.54694	0.08083
6125	1.84518	1.72997	0.08253	2.06245	1.55159	0.08141
6126	1.84871	1.73448	0.08189	2.06604	1.55560	0.08125
6127	1.85245	1.73888	0.08208	2.07002	1.55994	0.08091
6128	1.85599	1.74321	0.08279	2.07418	1.56501	0.08111
6129	1.85974	1.74753	0.08291	2.07803	1.56983	0.08208
6130	1.86398	1.75207	0.08299	2.08196	1.57495	0.08202
6131	1.86785	1.75685	0.08337	2.08624	1.57957	0.08167
6132	1.87215	1.76185	0.08316	2.09017	1.58449	0.08180
6133	1.87603	1.76684	0.08332	2.09431	1.58946	0.08169
6134	1.88037	1.77102	0.08292	2.09880	1.59453	0.08156
6135	1.88401	1.77586	0.08280	2.10287	1.59983	0.08156
6136	1.88853	1.78167	0.08294	2.10738	1.60547	0.08179
6137	1.89268	1.78648	0.08321	2.11175	1.61065	0.08182
6138	1.89651	1.79157	0.08292	2.11637	1.61600	0.08178
6139	1.90109	1.79694	0.08396	2.12055	1.62164	0.08183
6140	1.90473	1.80214	0.08293	2.12487	1.62704	0.08161
6141	1.90946	1.80708	0.08293	2.12970	1.63286	0.08224
6142	1.91351	1.81285	0.08304	2.13371	1.63800	0.08163
6143	1.91778	1.81798	0.08384	2.13839	1.64368	0.08105
6144	1.92150	1.82330	0.08385	2.14317	1.64911	0.08168
6145	1.92563	1.82810	0.08295	2.14714	1.65446	0.08100
6146	1.92982	1.83300	0.08248	2.15117	1.66002	0.08077
6147	1.93363	1.83818	0.08189	2.15571	1.66565	0.08018
6148	1.93778	1.84289	0.08179	2.16030	1.67103	0.08052
6149	1.94219	1.84774	0.08223	2.16471	1.67620	0.07984
6150	1.94627	1.85293	0.08191	2.16903	1.68136	0.08001
6151	1.94980	1.85773	0.08180	2.17272	1.68660	0.07980
6152	1.95371	1.86277	0.08175	2.17649	1.69198	0.08015
6153	1.95684	1.86717	0.08204	2.18086	1.69762	0.08014
6154	1.96022	1.87191	0.08179	2.18472	1.70301	0.07956
6155	1.96330	1.87650	0.08160	2.18890	1.70821	0.08039
6156	1.96672	1.88117	0.08146	2.19194	1.71351	0.07984
6157	1.96975	1.88556	0.08112	2.19586	1.71851	0.07947
6158	1.97270	1.88971	0.08087	2.19919	1.72378	0.07949
6159	1.97511	1.89378	0.08145	2.20231	1.72886	0.07950
6160	1.97801	1.89757	0.08171	2.20576	1.73349	0.08043
6161	1.98057	1.90171	0.08204	2.20937	1.73803	0.08006
6162	1.98302	1.90590	0.08150	2.21205	1.74256	0.07962
6163	1.98538	1.90932	0.08171	2.21507	1.74670	0.07972
6164	1.98786	1.91308	0.08210	2.21802	1.75134	0.07991
6165	1.99080	1.91695	0.08183	2.22102	1.75561	0.08005
6166	1.99287	1.91980	0.08225	2.22372	1.75840	0.07949
6167	1.99555	1.92383	0.08205	2.22617	1.76249	0.07909
6168	1.99792	1.92683	0.08185	2.22890	1.76622	0.07955
6169	2.00034	1.93010	0.08193	2.23131	1.76930	0.07943
6170	2.00216	1.93319	0.08173	2.23372	1.77341	0.08007
6171	2.00412	1.93641	0.08191	2.23612	1.77617	0.07917
6172	2.00603	1.93884	0.08106	2.23760	1.77941	0.07849
6173	2.00788	1.94176	0.08139	2.24017	1.78291	0.07864
6174	2.00900	1.94405	0.08141	2.24191	1.78642	0.07831
6175	2.01034	1.94657	0.08185	2.24393	1.78966	0.07904
6176	2.01177	1.94881	0.08145	2.24579	1.79300	0.07967
6177	2.01279	1.95102	0.08151	2.24759	1.79625	0.07926
6178	2.01349	1.95310	0.08157	2.24957	1.79882	0.07875
6179	2.01476	1.95541	0.08146	2.25083	1.80248	0.07890
6180	2.01570	1.95688	0.08132	2.25249	1.80542	0.07887
6181	2.01650	1.95877	0.08145	2.25377	1.80873	0.07863
6182	2.01663	1.96054	0.08136	2.25533	1.81147	0.07897
6183	2.01676	1.96232	0.08130	2.25660	1.81505	0.07931
6184	2.01698	1.96383	0.08144	2.25759	1.81778	0.07907
6185	2.01699	1.96460	0.08123	2.25860	1.82051	0.07905
6186	2.01690	1.96570	0.08136	2.25999	1.82396	0.07936
6187	2.01660	1.96663	0.08160	2.26074	1.82702	0.07873
6188	2.01583	1.96751	0.08185	2.26149	1.83055	0.07887
6189	2.01502	1.96825	0.08228	2.26164	1.83357	0.07878
6190	2.01415	1.96854	0.08202	2.26319	1.83718	0.07921
6191	2.01328	1.96901	0.08189	2.26344	1.84051	0.07868
6192	2.01224	1.96920	0.08207	2.26368	1.84395	0.07879
6193	2.01076	1.96936	0.08223	2.26370	1.84713	0.07829
6194	2.00954	1.96939	0.08204	2.26404	1.85008	0.07870
6195	2.00833	1.96948	0.08176	2.26404	1.85314	0.07825
6196	2.00699	1.96971	0.08170	2.26460	1.85663	0.07843
6197	2.00592	1.96959	0.08156	2.26442	1.85917	0.07829
6198	2.00499	1.96947	0.08115	2.26407	1.86208	0.07858
6199	2.00426	1.96940	0.08151	2.26471	1.86484	0.07882
6200	2.00252	1.96943	0.08124	2.26453	1.86727	0.07805
6201	2.00171	1.96942	0.08174	2.26469	1.86995	0.07868
6202	2.00081	1.96975	0.08218	2.26460	1.87233	0.07928
6203	2.00010	1.96979	0.08229	2.26492	1.87517	0.07972
6204	1.99940	1.97005	0.08220	2.26442	1.87690	0.07905
6205	1.99885	1.97032	0.08231	2.26467	1.87917	0.07924
6206	1.99835	1.97065	0.08225	2.26487	1.88127	0.07911
6207	1.99781	1.97087	0.08223	2.26497	1.88290	0.07871
6208	1.99707	1.97146	0.08222	2.26461	1.88545	0.07871
6209	1.99641	1.97168	0.08242	2.26473	1.88734	0.07837
6210	1.99563	1.97165	0.08231	2.26471	1.88984	0.07884
6211	1.99476	1.97179	0.08226	2.26449	1.89206	0.07886
6212	1.99429	1.97198	0.08192	2.26415	1.89458	0.07950
6213	1.99367	1.97224	0.08196	2.26407	1.89707	0.07940
6214	1.99273	1.97220	0.08182	2.26427	1.89955	0.07966
6215	1.99193	1.97261	0.08185	2.26411	1.90204	0.07963
6216	1.99134	1.97342	0.08208	2.26399	1.90440	0.07937
6217	1.99094	1.97387	0.08209	2.26409	1.90682	0.07885
6218	1.99070	1.97450	0.08211	2.26420	1.90924	0.07962
6219	1.99063	1.97536	0.08188	2.26416	1.91148	0.07900
6220	1.99027	1.97682	0.08185	2.26435	1.91367	0.07886
6221	1.99030	1.97777	0.08177	2.26463	1.91615	0.07886
6222	1.99042	1.97893	0.08188	2.26491	1.91892	0.07905
6223	1.99008	1.97994	0.08177	2.26502	1.92143	0.07867
6224	1.98993	1.98077	0.08176	2.26511	1.92397	0.07910
6225	1.98978	1.98224	0.08214	2.26516	1.92719	0.07905
6226	1.98954	1.98393	0.08236	2.26537	1.92988	0.07935
6227	1.98920	1.98572	0.08229	2.26543	1.93322	0.07888
6228	1.98916	1.98740	0.08231	2.26536	1.93667	0.07890
6229	1.98869	1.98893	0.08167	2.26530	1.94011	0.07895
6230	1.98851	1.99088	0.08173	2.26557	1.94421	0.07879
6231	1.98837	1.99316	0.08134	2.26570	1.94769	0.07914
6232	1.98828	1.99509	0.08104	2.26602	1.95152	0.07904
6233	1.98819	1.99720	0.08117	2.26600	1.95516	0.07857
6234	1.98799	1.99954	0.08127	2.26624	1.95956	0.07842
6235	1.98767	2.00186	0.08128	2.26635	1.96393	0.07833
6236	1.98760	2.00451	0.08190	2.26655	1.96859	0.07887
6237	1.98770	2.00739	0.08169	2.26649	1.97304	0.07841
6238	1.98763	2.00986	0.08113	2.26648	1.97759	0.07860
6239	1.98729	2.01291	0.08165	2.26646	1.98221	0.07862
6240	1.98695	2.01585	0.08164	2.26669	1.98737	0.07844
6241	1.98677	2.01874	0.08203	2.26657	1.99220	0.07879
6242	1.98629	2.02165	0.08193	2.26639	1.99746	0.07861
6243	1.98646	2.02513	0.08185	2.26622	2.00288	0.07827
6244	1.98609	2.02807	0.08189	2.26620	2.00817	0.07854
6245	1.98563	2.03197	0.08158	2.26629	2.01393	0.07893
6246	1.98524	2.03525	0.08161	2.26618	2.01960	0.07861
6247	1.98474	2.03944	0.08186	2.26586	2.02478	0.07836
6248	1.98493	2.04311	0.08256	2.26578	2.03069	0.07818
6249	1.98509	2.04714	0.08211	2.26567	2.03592	0.07861
6250	1.98460	2.05099	0.08126	2.26566	2.04213	0.07861
6251	1.98484	2.05543	0.08135	2.26517	2.04843	0.07834
6252	1.98446	2.06023	0.08207	2.26527	2.05444	0.07780
6253	1.98415	2.06500	0.08185	2.26511	2.06029	0.07808
6254	1.98388	2.06924	0.08129	2.26536	2.06584	0.07836
6255	1.98460	2.07444	0.08197	2.26539	2.07197	0.07755
6256	1.98400	2.07935	0.08170	2.26508	2.07832	0.07814
6257	1.98422	2.08465	0.08176	2.26505	2.08430	0.07768
6258	1.98423	2.08967	0.08227	2.26508	2.09025	0.07802
6259	1.98425	2.09519	0.08174	2.26504	2.09662	0.07853
6260	1.98430	2.10049	0.08186	2.26541	2.10277	0.07885
6261	1.98464	2.10592	0.08183	2.26509	2.10874	0.07895
6262	1.98416	2.11183	0.08165	2.26498	2.11535	0.07908
6263	1.98441	2.11768	0.08163	2.26539	2.12143	0.07853
6264	1.98422	2.12355	0.08154	2.26571	2.12793	0.07865
6265	1.98432	2.12953	0.08149	2.26565	2.13455	0.07827
6266	1.98456	2.13541	0.08162	2.26576	2.14117	0.07864
6267	1.98449	2.14168	0.08154	2.26615	2.14811	0.07896
6268	1.98420	2.14808	0.08207	2.26593	2.15499	0.07947
6269	1.98462	2.15422	0.08179	2.26555	2.16138	0.07988
6270	1.98480	2.16100	0.08181	2.26598	2.16814	0.08018
6271	1.98460	2.16757	0.08249	2.26662	2.17500	0.07991
6272	1.98544	2.17456	0.08151	2.26702	2.18229	0.07998
6273	1.98534	2.18179	0.08153	2.26670	2.18885	0.07946
6274	1.98568	2.18818	0.08166	2.26735	2.19596	0.07920
6275	1.98610	2.19550	0.08190	2.26735	2.20255	0.07981
6276	1.98650	2.20271	0.08310	2.26781	2.20938	0.08073
6277	1.98734	2.21002	0.08404	2.26842	2.21644	0.08135
6278	1.98771	2.21696	0.08304	2.26871	2.22296	0.08205
6279	1.98857	2.22411	0.08276	2.26924	2.22934	0.08151
6280	1.98921	2.23175	0.08235	2.26972	2.23615	0.08056
6281	1.98962	2.23921	0.08172	2.27039	2.24298	0.07968
6282	1.99071	2.24663	0.08122	2.27130	2.24959	0.07909
6283	1.99118	2.25454	0.08186	2.27211	2.25597	0.07946
6284	1.99209	2.26192	0.08173	2.27278	2.26277	0.07978
6285	1.99298	2.26941	0.08196	2.27331	2.26936	0.07984
6286	1.99342	2.27681	0.08202	2.27462	2.27605	0.07979
6287	1.99418	2.28372	0.08160	2.27533	2.28277	0.07922
6288	1.99523	2.29090	0.08170	2.27576	2.28935	0.07936
6289	1.99547	2.29784	0.08101	2.27624	2.29607	0.07882
6290	1.99591	2.30521	0.08098	2.27768	2.30242	0.07853
6291	1.99748	2.31224	0.08063	2.27819	2.30864	0.07820
6292	1.99860	2.31911	0.08067	2.27938	2.31510	0.07818
6293	1.99934	2.32671	0.08053	2.27988	2.32062	0.07795
6294	2.00056	2.33345	0.08048	2.28141	2.32639	0.07805
6295	2.00158	2.34011	0.08071	2.28271	2.33166	0.07792
6296	2.00268	2.34634	0.08059	2.28429	2.33690	0.07837
6297	2.00373	2.35279	0.08023	2.28513	2.34259	0.07787
6298	2.00413	2.35934	0.08000	2.28520	2.34869	0.07784
6299	2.00534	2.36536	0.08002	2.28686	2.35326	0.07719
6300	2.00631	2.37077	0.07971	2.28722	2.35842	0.07716
6301	2.00696	2.37673	0.07977	2.28829	2.36285	0.07726
6302	2.00789	2.38206	0.07987	2.28875	2.36796	0.07822
