	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_empty.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_empty.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_empty.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_empty.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_empty.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_empty.c3d
	FVHL	FVHL	FVHL	FVHR	FVHR	FVHR
	TARGET	TARGET	TARGET	TARGET	TARGET	TARGET
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
1828	1.96692	2.13421	0.08084	2.24653	2.09077	0.07281
1829	1.96778	2.13495	0.08057	2.24705	2.09007	0.07258
1830	1.96826	2.13543	0.08071	2.24727	2.08905	0.07246
1831	1.96857	2.13537	0.08085	2.24732	2.08759	0.07309
1832	1.96898	2.13487	0.08089	2.24742	2.08600	0.07249
1833	1.96909	2.13394	0.08115	2.24756	2.08426	0.07233
1834	1.96903	2.13251	0.08157	2.24742	2.08187	0.07307
1835	1.96943	2.13046	0.08138	2.24729	2.07843	0.07281
1836	1.96911	2.12888	0.08140	2.24745	2.07552	0.07339
1837	1.96941	2.12661	0.08136	2.24674	2.07177	0.07323
1838	1.96903	2.12380	0.08157	2.24650	2.06852	0.07334
1839	1.96856	2.12063	0.08164	2.24584	2.06429	0.07319
1840	1.96809	2.11731	0.08182	2.24472	2.06043	0.07343
1841	1.96687	2.11335	0.08171	2.24421	2.05618	0.07323
1842	1.96604	2.10914	0.08185	2.24316	2.05155	0.07356
1843	1.96522	2.10443	0.08185	2.24166	2.04650	0.07307
1844	1.96385	2.09914	0.08159	2.24073	2.04186	0.07363
1845	1.96214	2.09399	0.08190	2.23931	2.03640	0.07342
1846	1.96065	2.08827	0.08155	2.23759	2.03092	0.07379
1847	1.95907	2.08197	0.08195	2.23578	2.02520	0.07351
1848	1.95724	2.07576	0.08181	2.23424	2.01889	0.07400
1849	1.95522	2.06907	0.08170	2.23252	2.01241	0.07327
1850	1.95373	2.06151	0.08184	2.23073	2.00579	0.07316
1851	1.95187	2.05435	0.08137	2.22926	1.99828	0.07296
1852	1.94949	2.04661	0.08159	2.22698	1.99152	0.07340
1853	1.94755	2.03836	0.08170	2.22526	1.98402	0.07330
1854	1.94567	2.02992	0.08182	2.22305	1.97634	0.07282
1855	1.94301	2.02098	0.08174	2.22061	1.96773	0.07307
1856	1.94032	2.01196	0.08182	2.21845	1.95951	0.07352
1857	1.93845	2.00283	0.08158	2.21622	1.95075	0.07327
1858	1.93583	1.99282	0.08161	2.21411	1.94205	0.07276
1859	1.93296	1.98316	0.08150	2.21193	1.93326	0.07338
1860	1.93088	1.97317	0.08163	2.20910	1.92369	0.07366
1861	1.92850	1.96206	0.08232	2.20629	1.91413	0.07395
1862	1.92523	1.95172	0.08163	2.20420	1.90439	0.07324
1863	1.92264	1.94034	0.08182	2.20142	1.89444	0.07336
1864	1.92050	1.92939	0.08146	2.19928	1.88445	0.07325
1865	1.91792	1.91755	0.08198	2.19672	1.87327	0.07331
1866	1.91528	1.90608	0.08231	2.19441	1.86244	0.07338
1867	1.91221	1.89441	0.08177	2.19222	1.85123	0.07361
1868	1.90968	1.88190	0.08184	2.18919	1.84002	0.07393
1869	1.90751	1.86997	0.08196	2.18684	1.82793	0.07302
1870	1.90453	1.85725	0.08207	2.18473	1.81669	0.07292
1871	1.90248	1.84499	0.08243	2.18231	1.80421	0.07346
1872	1.90015	1.83215	0.08259	2.17982	1.79144	0.07382
1873	1.89797	1.81945	0.08250	2.17819	1.77856	0.07415
1874	1.89601	1.80614	0.08254	2.17579	1.76529	0.07441
1875	1.89332	1.79267	0.08290	2.17369	1.75218	0.07426
1876	1.89073	1.77932	0.08240	2.17073	1.73876	0.07379
1877	1.88850	1.76633	0.08425	2.16850	1.72591	0.07450
1878	1.88570	1.75238	0.08328	2.16570	1.71240	0.07501
1879	1.88317	1.73786	0.08416	2.16297	1.69844	0.07515
1880	1.88076	1.72384	0.08346	2.16028	1.68476	0.07502
1881	1.87775	1.70926	0.08272	2.15837	1.67073	0.07479
1882	1.87492	1.69569	0.08351	2.15556	1.65738	0.07505
1883	1.87232	1.68101	0.08287	2.15280	1.64297	0.07444
1884	1.86977	1.66639	0.08266	2.15041	1.62884	0.07485
1885	1.86718	1.65115	0.08338	2.14731	1.61498	0.07580
1886	1.86417	1.63697	0.08324	2.14489	1.60009	0.07541
1887	1.86142	1.62170	0.08319	2.14187	1.58562	0.07581
1888	1.85891	1.60655	0.08327	2.13953	1.57084	0.07603
1889	1.85601	1.59209	0.08382	2.13686	1.55616	0.07591
1890	1.85322	1.57639	0.08325	2.13431	1.54106	0.07556
1891	1.85033	1.56122	0.08418	2.13165	1.52650	0.07604
1892	1.84760	1.54608	0.08404	2.12852	1.51239	0.07715
1893	1.84450	1.53079	0.08458	2.12543	1.49802	0.07636
1894	1.84202	1.51514	0.08426	2.12283	1.48353	0.07671
1895	1.83909	1.49977	0.08443	2.12011	1.46874	0.07676
1896	1.83612	1.48439	0.08365	2.11758	1.45390	0.07674
1897	1.83314	1.46878	0.08407	2.11467	1.43974	0.07597
1898	1.83018	1.45307	0.08444	2.11185	1.42552	0.07617
1899	1.82730	1.43759	0.08437	2.10913	1.41113	0.07690
1900	1.82428	1.42165	0.08443	2.10668	1.39691	0.07725
1901	1.82176	1.40616	0.08442	2.10360	1.38229	0.07814
1902	1.81884	1.39073	0.08437	2.10069	1.36753	0.07732
1903	1.81633	1.37534	0.08429	2.09881	1.35317	0.07684
1904	1.81410	1.35984	0.08415	2.09663	1.33989	0.07643
1905	1.81144	1.34471	0.08427	2.09450	1.32563	0.07622
1906	1.80955	1.32952	0.08377	2.09201	1.31181	0.07631
1907	1.80742	1.31405	0.08380	2.08985	1.29780	0.07725
1908	1.80572	1.29919	0.08442	2.08760	1.28350	0.07706
1909	1.80329	1.28376	0.08431	2.08552	1.26950	0.07754
1910	1.80120	1.26907	0.08448	2.08375	1.25639	0.07814
1911	1.79871	1.25354	0.08442	2.08149	1.24255	0.07814
1912	1.79680	1.23918	0.08433	2.07971	1.22950	0.07868
1913	1.79484	1.22426	0.08477	2.07812	1.21659	0.07897
1914	1.79313	1.20956	0.08524	2.07615	1.20415	0.07854
1915	1.79106	1.19517	0.08449	2.07429	1.19117	0.07850
1916	1.78857	1.18077	0.08459	2.07216	1.17859	0.07976
1917	1.78792	1.16608	0.08591	2.07039	1.16661	0.08001
1918	1.78554	1.15160	0.08559	2.06844	1.15448	0.08033
1919	1.78389	1.13760	0.08490	2.06696	1.14245	0.08012
1920	1.78265	1.12397	0.08490	2.06549	1.13071	0.07903
1921	1.78113	1.11098	0.08425	2.06393	1.11894	0.07814
1922	1.77970	1.09699	0.08506	2.06325	1.10787	0.07820
1923	1.77947	1.08364	0.08490	2.06217	1.09688	0.07842
1924	1.77842	1.07045	0.08526	2.06101	1.08557	0.07863
1925	1.77715	1.05757	0.08481	2.05952	1.07494	0.07904
1926	1.77606	1.04408	0.08527	2.05817	1.06404	0.07873
1927	1.77432	1.03084	0.08412	2.05689	1.05470	0.07846
1928	1.77365	1.01845	0.08424	2.05546	1.04531	0.07797
1929	1.77293	1.00583	0.08372	2.05400	1.03663	0.07720
1930	1.77205	0.99315	0.08421	2.05313	1.02812	0.07697
1931	1.77083	0.98015	0.08448	2.05138	1.01911	0.07770
1932	1.77042	0.96858	0.08515	2.05025	1.01090	0.07874
1933	1.76991	0.95627	0.08429	2.04916	1.00214	0.07849
1934	1.76921	0.94466	0.08433	2.04741	0.99449	0.07906
1935	1.76864	0.93322	0.08364	2.04638	0.98721	0.07790
1936	1.76859	0.92220	0.08287	2.04515	0.98005	0.07750
1937	1.76853	0.91203	0.08259	2.04440	0.97362	0.07700
1938	1.76874	0.90202	0.08352	2.04394	0.96775	0.07725
1939	1.76882	0.89245	0.08400	2.04361	0.96096	0.07736
1940	1.76959	0.88288	0.08338	2.04288	0.95458	0.07751
1941	1.77003	0.87474	0.08349	2.04276	0.94900	0.07752
1942	1.77028	0.86642	0.08329	2.04244	0.94422	0.07839
1943	1.77079	0.85845	0.08319	2.04186	0.93931	0.07802
1944	1.77153	0.85142	0.08357	2.04146	0.93493	0.07734
1945	1.77200	0.84515	0.08378	2.04091	0.93183	0.07688
1946	1.77188	0.83908	0.08349	2.04058	0.92864	0.07705
1947	1.77309	0.83293	0.08326	2.04032	0.92559	0.07696
1948	1.77317	0.82764	0.08280	2.03986	0.92290	0.07755
1949	1.77394	0.82348	0.08363	2.03905	0.92067	0.07743
1950	1.77403	0.81914	0.08291	2.03881	0.91955	0.07904
1951	1.77388	0.81551	0.08295	2.03779	0.91793	0.07828
1952	1.77359	0.81252	0.08307	2.03655	0.91703	0.07728
1953	1.77375	0.80998	0.08293	2.03597	0.91677	0.07684
1954	1.77352	0.80775	0.08245	2.03489	0.91701	0.07708
1955	1.77323	0.80633	0.08214	2.03363	0.91746	0.07639
1956	1.77312	0.80570	0.08214	2.03270	0.91873	0.07713
1957	1.77269	0.80546	0.08211	2.03164	0.91969	0.07731
1958	1.77211	0.80540	0.08204	2.03052	0.92059	0.07696
1959	1.77153	0.80561	0.08203	2.02919	0.92248	0.07698
1960	1.77080	0.80616	0.08194	2.02745	0.92380	0.07680
1961	1.76991	0.80698	0.08235	2.02671	0.92604	0.07637
1962	1.76945	0.80799	0.08276	2.02526	0.92878	0.07684
1963	1.76808	0.80949	0.08232	2.02351	0.93110	0.07672
1964	1.76668	0.81101	0.08204	2.02210	0.93445	0.07698
1965	1.76567	0.81329	0.08209	2.02061	0.93669	0.07677
1966	1.76462	0.81589	0.08252	2.01856	0.94045	0.07711
1967	1.76304	0.81863	0.08245	2.01685	0.94330	0.07699
1968	1.76162	0.82140	0.08265	2.01492	0.94723	0.07736
1969	1.76021	0.82507	0.08281	2.01343	0.95056	0.07704
1970	1.75844	0.82746	0.08245	2.01120	0.95520	0.07695
1971	1.75667	0.83193	0.08251	2.00962	0.95913	0.07707
1972	1.75471	0.83592	0.08267	2.00743	0.96423	0.07780
1973	1.75281	0.84041	0.08276	2.00466	0.96893	0.07708
1974	1.75052	0.84480	0.08270	2.00227	0.97396	0.07712
1975	1.74823	0.84984	0.08227	1.99966	0.97930	0.07744
1976	1.74595	0.85537	0.08272	1.99707	0.98520	0.07712
1977	1.74388	0.86090	0.08318	1.99378	0.99099	0.07753
1978	1.74072	0.86674	0.08212	1.99209	0.99762	0.07757
1979	1.73782	0.87288	0.08225	1.98865	1.00441	0.07745
1980	1.73472	0.87910	0.08261	1.98534	1.01111	0.07728
1981	1.73211	0.88559	0.08318	1.98222	1.01796	0.07840
1982	1.72920	0.89283	0.08341	1.97899	1.02530	0.07881
1983	1.72603	0.89981	0.08326	1.97498	1.03250	0.07775
1984	1.72259	0.90713	0.08288	1.97161	1.04021	0.07761
1985	1.71926	0.91472	0.08250	1.96847	1.04878	0.07756
1986	1.71521	0.92260	0.08236	1.96465	1.05710	0.07760
1987	1.71241	0.93103	0.08240	1.96071	1.06550	0.07761
1988	1.70840	0.93927	0.08243	1.95689	1.07452	0.07782
1989	1.70435	0.94837	0.08291	1.95322	1.08346	0.07857
1990	1.70077	0.95783	0.08366	1.94945	1.09245	0.07857
1991	1.69650	0.96645	0.08358	1.94561	1.10192	0.07871
1992	1.69248	0.97651	0.08351	1.94165	1.11182	0.07854
1993	1.68894	0.98616	0.08321	1.93754	1.12117	0.07856
1994	1.68477	0.99720	0.08309	1.93361	1.13087	0.07924
1995	1.68031	1.00733	0.08348	1.92942	1.14099	0.07846
1996	1.67622	1.01729	0.08297	1.92532	1.15093	0.07812
1997	1.67230	1.02928	0.08349	1.92162	1.16199	0.07826
1998	1.66766	1.04027	0.08361	1.91765	1.17270	0.07800
1999	1.66366	1.05220	0.08289	1.91422	1.18322	0.07850
2000	1.65963	1.06392	0.08219	1.91033	1.19411	0.07802
2001	1.65527	1.07662	0.08269	1.90701	1.20493	0.07738
2002	1.65119	1.08898	0.08282	1.90360	1.21620	0.07748
2003	1.64719	1.10169	0.08236	1.90034	1.22760	0.07759
2004	1.64251	1.11491	0.08270	1.89728	1.23943	0.07831
2005	1.63897	1.12830	0.08285	1.89396	1.25016	0.07842
2006	1.63519	1.14207	0.08325	1.89069	1.26118	0.07777
2007	1.63065	1.15445	0.08278	1.88797	1.27313	0.07781
2008	1.62713	1.16890	0.08373	1.88492	1.28538	0.07808
2009	1.62312	1.18325	0.08312	1.88217	1.29696	0.07783
2010	1.61991	1.19736	0.08313	1.87938	1.30833	0.07780
2011	1.61636	1.21168	0.08325	1.87679	1.32052	0.07757
2012	1.61294	1.22642	0.08334	1.87468	1.33261	0.07792
2013	1.60970	1.24117	0.08316	1.87291	1.34497	0.07783
2014	1.60632	1.25668	0.08346	1.87112	1.35687	0.07774
2015	1.60363	1.27182	0.08395	1.86944	1.36892	0.07777
2016	1.60099	1.28718	0.08338	1.86774	1.38066	0.07811
2017	1.59868	1.30238	0.08288	1.86655	1.39285	0.07786
2018	1.59631	1.31831	0.08360	1.86529	1.40481	0.07688
2019	1.59428	1.33395	0.08327	1.86471	1.41770	0.07703
2020	1.59214	1.34972	0.08359	1.86345	1.42941	0.07701
2021	1.59043	1.36556	0.08393	1.86342	1.44124	0.07702
2022	1.58899	1.38156	0.08357	1.86258	1.45279	0.07689
2023	1.58781	1.39687	0.08352	1.86213	1.46465	0.07694
2024	1.58634	1.41242	0.08327	1.86166	1.47666	0.07661
2025	1.58515	1.42786	0.08291	1.86137	1.48925	0.07581
2026	1.58379	1.44343	0.08224	1.86110	1.50180	0.07558
2027	1.58297	1.45875	0.08259	1.86052	1.51380	0.07561
2028	1.58186	1.47401	0.08261	1.86021	1.52559	0.07573
2029	1.58154	1.48893	0.08308	1.86066	1.53790	0.07620
2030	1.58095	1.50391	0.08350	1.86043	1.55035	0.07597
2031	1.58034	1.51878	0.08338	1.86006	1.56290	0.07690
2032	1.57994	1.53350	0.08266	1.86002	1.57567	0.07595
2033	1.57954	1.54813	0.08223	1.85936	1.58814	0.07660
2034	1.57939	1.56213	0.08261	1.85901	1.60076	0.07508
2035	1.57881	1.57630	0.08265	1.85967	1.61388	0.07531
2036	1.57854	1.59006	0.08252	1.85938	1.62651	0.07471
2037	1.57823	1.60379	0.08270	1.85917	1.63941	0.07464
2038	1.57781	1.61774	0.08178	1.85899	1.65259	0.07454
2039	1.57777	1.63083	0.08179	1.85860	1.66527	0.07506
2040	1.57734	1.64417	0.08194	1.85832	1.67780	0.07477
2041	1.57745	1.65739	0.08247	1.85841	1.69053	0.07592
2042	1.57698	1.67008	0.08252	1.85833	1.70334	0.07649
2043	1.57726	1.68331	0.08264	1.85833	1.71502	0.07593
2044	1.57734	1.69608	0.08232	1.85854	1.72734	0.07569
2045	1.57706	1.70904	0.08221	1.85862	1.73924	0.07489
2046	1.57751	1.72128	0.08181	1.85856	1.75181	0.07381
2047	1.57771	1.73402	0.08203	1.85930	1.76354	0.07440
2048	1.57825	1.74656	0.08236	1.85956	1.77531	0.07422
2049	1.57856	1.75856	0.08242	1.85993	1.78631	0.07470
2050	1.57863	1.77025	0.08249	1.86035	1.79694	0.07540
2051	1.57878	1.78171	0.08270	1.86040	1.80770	0.07491
2052	1.57905	1.79299	0.08218	1.86084	1.81884	0.07493
2053	1.57915	1.80401	0.08194	1.86135	1.83010	0.07463
2054	1.57895	1.81459	0.08157	1.86123	1.84024	0.07421
2055	1.57965	1.82541	0.08234	1.86111	1.85049	0.07487
2056	1.58005	1.83597	0.08247	1.86166	1.86004	0.07503
2057	1.58033	1.84597	0.08262	1.86192	1.86883	0.07496
2058	1.58143	1.85567	0.08242	1.86305	1.87762	0.07519
2059	1.58217	1.86548	0.08198	1.86418	1.88586	0.07417
2060	1.58353	1.87492	0.08171	1.86533	1.89364	0.07312
2061	1.58446	1.88432	0.08152	1.86636	1.90074	0.07286
2062	1.58558	1.89287	0.08139	1.86782	1.90701	0.07283
2063	1.58651	1.90072	0.08192	1.86897	1.91327	0.07269
2064	1.58740	1.90873	0.08139	1.87015	1.91910	0.07244
2065	1.58839	1.91614	0.08083	1.87113	1.92480	0.07248
2066	1.58940	1.92303	0.08065	1.87228	1.92954	0.07212
2067	1.59057	1.92921	0.08063	1.87335	1.93404	0.07212
2068	1.59174	1.93461	0.08109	1.87410	1.93733	0.07202
2069	1.59282	1.94000	0.08084	1.87522	1.94066	0.07225
2070	1.59389	1.94445	0.08077	1.87637	1.94291	0.07163
2071	1.59491	1.94853	0.08060	1.87771	1.94489	0.07157
2072	1.59610	1.95189	0.08062	1.87875	1.94629	0.07146
2073	1.59653	1.95477	0.08027	1.87959	1.94735	0.07166
2074	1.59710	1.95682	0.08015	1.88043	1.94761	0.07199
2075	1.59820	1.95873	0.08008	1.88107	1.94760	0.07215
2076	1.59874	1.95940	0.07992	1.88125	1.94723	0.07221
2077	1.59909	1.95989	0.08069	1.88145	1.94591	0.07221
2078	1.59941	1.95956	0.08028	1.88185	1.94433	0.07196
2079	1.59995	1.95875	0.08027	1.88223	1.94236	0.07195
2080	1.60030	1.95742	0.08052	1.88274	1.93970	0.07190
2081	1.60067	1.95565	0.08078	1.88272	1.93734	0.07189
2082	1.60078	1.95391	0.08084	1.88318	1.93405	0.07230
2083	1.60083	1.95145	0.08103	1.88298	1.93029	0.07211
2084	1.60056	1.94834	0.08074	1.88291	1.92616	0.07206
2085	1.60075	1.94480	0.08109	1.88254	1.92208	0.07233
2086	1.60049	1.94132	0.08082	1.88264	1.91756	0.07209
2087	1.59996	1.93673	0.08095	1.88216	1.91249	0.07224
2088	1.59955	1.93148	0.08120	1.88138	1.90727	0.07203
2089	1.59903	1.92640	0.08139	1.88078	1.90188	0.07229
2090	1.59791	1.92050	0.08103	1.87996	1.89603	0.07233
2091	1.59683	1.91453	0.08135	1.87895	1.89032	0.07272
2092	1.59611	1.90790	0.08154	1.87803	1.88405	0.07329
2093	1.59504	1.90075	0.08174	1.87706	1.87757	0.07279
2094	1.59406	1.89358	0.08172	1.87614	1.87057	0.07267
2095	1.59325	1.88595	0.08148	1.87496	1.86304	0.07297
2096	1.59199	1.87815	0.08119	1.87409	1.85548	0.07343
2097	1.59057	1.86962	0.08168	1.87237	1.84793	0.07329
2098	1.58935	1.86112	0.08197	1.87149	1.83958	0.07372
2099	1.58792	1.85247	0.08198	1.87009	1.83121	0.07429
2100	1.58654	1.84322	0.08176	1.86862	1.82271	0.07363
2101	1.58529	1.83348	0.08191	1.86739	1.81369	0.07351
2102	1.58432	1.82403	0.08178	1.86640	1.80424	0.07341
2103	1.58305	1.81389	0.08148	1.86539	1.79432	0.07360
2104	1.58182	1.80378	0.08152	1.86393	1.78452	0.07378
2105	1.58031	1.79308	0.08156	1.86261	1.77411	0.07393
2106	1.57898	1.78258	0.08188	1.86130	1.76439	0.07422
2107	1.57778	1.77192	0.08241	1.85999	1.75439	0.07373
2108	1.57644	1.76059	0.08195	1.85865	1.74373	0.07355
2109	1.57482	1.74928	0.08176	1.85717	1.73285	0.07417
2110	1.57331	1.73779	0.08200	1.85545	1.72226	0.07404
2111	1.57185	1.72599	0.08224	1.85415	1.71096	0.07496
2112	1.57033	1.71356	0.08271	1.85299	1.69988	0.07514
2113	1.56828	1.70160	0.08234	1.85132	1.68846	0.07509
2114	1.56727	1.68894	0.08267	1.84972	1.67738	0.07506
2115	1.56579	1.67663	0.08287	1.84802	1.66570	0.07506
2116	1.56379	1.66397	0.08290	1.84616	1.65408	0.07453
2117	1.56240	1.65069	0.08260	1.84518	1.64230	0.07475
2118	1.56118	1.63783	0.08231	1.84396	1.63008	0.07510
2119	1.55986	1.62494	0.08290	1.84240	1.61809	0.07511
2120	1.55839	1.61153	0.08265	1.84120	1.60525	0.07536
2121	1.55696	1.59780	0.08264	1.83969	1.59280	0.07511
2122	1.55560	1.58444	0.08270	1.83837	1.58044	0.07549
2123	1.55441	1.57060	0.08244	1.83722	1.56805	0.07508
2124	1.55294	1.55694	0.08283	1.83606	1.55524	0.07502
2125	1.55178	1.54298	0.08280	1.83491	1.54235	0.07550
2126	1.55036	1.52875	0.08269	1.83359	1.52969	0.07594
2127	1.54936	1.51508	0.08358	1.83222	1.51649	0.07676
2128	1.54820	1.50052	0.08384	1.83124	1.50308	0.07652
2129	1.54716	1.48618	0.08388	1.83001	1.48997	0.07653
2130	1.54602	1.47187	0.08339	1.82909	1.47694	0.07646
2131	1.54506	1.45755	0.08340	1.82778	1.46319	0.07620
2132	1.54396	1.44302	0.08337	1.82689	1.45024	0.07689
2133	1.54303	1.42821	0.08402	1.82587	1.43714	0.07712
2134	1.54259	1.41326	0.08440	1.82486	1.42350	0.07820
2135	1.54169	1.39859	0.08400	1.82406	1.40961	0.07839
2136	1.54045	1.38386	0.08417	1.82336	1.39566	0.07810
2137	1.53998	1.36889	0.08405	1.82239	1.38179	0.07748
2138	1.53953	1.35455	0.08339	1.82197	1.36842	0.07734
2139	1.53910	1.33995	0.08354	1.82138	1.35464	0.07635
2140	1.53890	1.32551	0.08345	1.82110	1.34056	0.07578
2141	1.53814	1.31055	0.08324	1.82133	1.32673	0.07652
2142	1.53794	1.29616	0.08326	1.82091	1.31274	0.07710
2143	1.53727	1.28103	0.08350	1.81992	1.29911	0.07724
2144	1.53736	1.26722	0.08409	1.81895	1.28549	0.07690
2145	1.53637	1.25203	0.08352	1.81859	1.27305	0.07734
2146	1.53625	1.23760	0.08390	1.81834	1.26028	0.07744
2147	1.53587	1.22317	0.08417	1.81743	1.24735	0.07723
2148	1.53527	1.20872	0.08437	1.81670	1.23449	0.07674
2149	1.53452	1.19367	0.08336	1.81611	1.22213	0.07666
2150	1.53440	1.17924	0.08389	1.81615	1.20945	0.07688
2151	1.53423	1.16515	0.08391	1.81536	1.19780	0.07713
2152	1.53447	1.15088	0.08372	1.81488	1.18562	0.07653
2153	1.53352	1.13675	0.08332	1.81411	1.17377	0.07638
2154	1.53371	1.12194	0.08316	1.81319	1.16173	0.07535
2155	1.53343	1.10790	0.08314	1.81284	1.15124	0.07581
2156	1.53337	1.09311	0.08324	1.81276	1.14029	0.07705
2157	1.53386	1.07927	0.08383	1.81226	1.12843	0.07732
2158	1.53396	1.06557	0.08372	1.81189	1.11688	0.07814
2159	1.53413	1.05168	0.08342	1.81157	1.10569	0.07771
2160	1.53459	1.03819	0.08436	1.81163	1.09454	0.07723
2161	1.53532	1.02383	0.08342	1.81182	1.08423	0.07693
2162	1.53588	1.01048	0.08382	1.81161	1.07391	0.07712
2163	1.53698	0.99664	0.08420	1.81139	1.06367	0.07682
2164	1.53736	0.98347	0.08374	1.81112	1.05280	0.07614
2165	1.53874	0.96960	0.08310	1.81149	1.04304	0.07641
2166	1.53968	0.95645	0.08404	1.81204	1.03304	0.07583
2167	1.54084	0.94331	0.08441	1.81246	1.02343	0.07622
2168	1.54196	0.92988	0.08367	1.81288	1.01386	0.07692
2169	1.54335	0.91672	0.08392	1.81301	1.00410	0.07703
2170	1.54446	0.90303	0.08372	1.81220	0.99521	0.07663
2171	1.54591	0.88966	0.08375	1.81146	0.98688	0.07624
2172	1.54718	0.87587	0.08353	1.81074	0.97858	0.07591
2173	1.54918	0.86301	0.08376	1.81075	0.97095	0.07564
2174	1.55129	0.84988	0.08428	1.81064	0.96297	0.07635
2175	1.55310	0.83754	0.08426	1.81073	0.95427	0.07606
2176	1.55563	0.82454	0.08419	1.81129	0.94665	0.07621
2177	1.55771	0.81178	0.08288	1.81145	0.93889	0.07591
2178	1.56049	0.79954	0.08390	1.81096	0.93172	0.07530
2179	1.56329	0.78777	0.08368	1.81090	0.92464	0.07530
2180	1.56580	0.77529	0.08301	1.81093	0.91756	0.07548
2181	1.56885	0.76392	0.08381	1.81067	0.91071	0.07481
2182	1.57202	0.75115	0.08274	1.81006	0.90417	0.07483
2183	1.57549	0.73986	0.08242	1.81013	0.89800	0.07491
2184	1.57917	0.72778	0.08170	1.80957	0.89168	0.07490
2185	1.58268	0.71626	0.08115	1.80872	0.88558	0.07405
2186	1.58656	0.70538	0.08132	1.80848	0.88060	0.07460
2187	1.59060	0.69511	0.08162	1.80794	0.87495	0.07532
2188	1.59488	0.68462	0.08129	1.80813	0.86973	0.07534
2189	1.59913	0.67533	0.08092	1.80908	0.86407	0.07517
2190	1.60378	0.66588	0.08099	1.80983	0.85900	0.07454
2191	1.60799	0.65734	0.08112	1.81082	0.85512	0.07477
2192	1.61239	0.64899	0.08125	1.81113	0.85057	0.07489
2193	1.61714	0.64157	0.08134	1.81164	0.84572	0.07524
2194	1.62147	0.63378	0.08083	1.81241	0.84192	0.07483
2195	1.62574	0.62635	0.08105	1.81293	0.83796	0.07426
2196	1.63015	0.61900	0.08084	1.81325	0.83468	0.07416
2197	1.63441	0.61217	0.08125	1.81328	0.83157	0.07446
2198	1.63877	0.60546	0.08105	1.81303	0.82773	0.07410
2199	1.64274	0.59918	0.08091	1.81229	0.82518	0.07476
2200	1.64705	0.59269	0.08139	1.81175	0.82237	0.07446
2201	1.65041	0.58671	0.08102	1.81091	0.81983	0.07432
2202	1.65498	0.58079	0.08123	1.80943	0.81830	0.07487
2203	1.65856	0.57504	0.08165	1.80698	0.81528	0.07445
2204	1.66257	0.56926	0.08159	1.80473	0.81340	0.07434
2205	1.66626	0.56361	0.08112	1.80249	0.81105	0.07502
2206	1.66978	0.55906	0.08150	1.80084	0.80924	0.07435
2207	1.67330	0.55442	0.08112	1.79886	0.80803	0.07424
2208	1.67698	0.54980	0.08098	1.79628	0.80602	0.07422
2209	1.68008	0.54605	0.08104	1.79415	0.80435	0.07451
2210	1.68273	0.54244	0.08127	1.79152	0.80270	0.07426
2211	1.68591	0.53877	0.08116	1.78995	0.80153	0.07436
2212	1.68899	0.53517	0.08093	1.78693	0.79974	0.07389
2213	1.69124	0.53241	0.08114	1.78530	0.79885	0.07356
2214	1.69348	0.52967	0.08122	1.78335	0.79725	0.07372
2215	1.69562	0.52702	0.08109	1.78040	0.79661	0.07350
2216	1.69758	0.52456	0.08122	1.77815	0.79538	0.07301
2217	1.70005	0.52217	0.08085	1.77640	0.79455	0.07291
2218	1.70228	0.51993	0.08155	1.77349	0.79324	0.07346
2219	1.70383	0.51751	0.08096	1.77123	0.79267	0.07418
2220	1.70548	0.51512	0.08165	1.76753	0.79107	0.07372
2221	1.70733	0.51304	0.08102	1.76525	0.78963	0.07334
2222	1.70918	0.51126	0.08066	1.76225	0.78880	0.07345
2223	1.71092	0.50915	0.08092	1.75879	0.78773	0.07364
2224	1.71243	0.50708	0.08071	1.75576	0.78632	0.07373
2225	1.71300	0.50552	0.08043	1.75232	0.78495	0.07388
2226	1.71399	0.50393	0.08087	1.74981	0.78382	0.07372
2227	1.71478	0.50261	0.08081	1.74761	0.78314	0.07404
2228	1.71511	0.50164	0.08119	1.74422	0.78247	0.07447
2229	1.71499	0.50020	0.08012	1.74207	0.78190	0.07393
2230	1.71504	0.49962	0.08029	1.73899	0.78121	0.07425
2231	1.71477	0.49875	0.08056	1.73674	0.78073	0.07450
2232	1.71344	0.49895	0.08066	1.73505	0.78016	0.07437
2233	1.71237	0.49858	0.08060	1.73289	0.78054	0.07467
2234	1.71097	0.49863	0.08091	1.73042	0.78004	0.07365
2235	1.70960	0.49858	0.08080	1.72876	0.78031	0.07358
2236	1.70774	0.49889	0.08040	1.72681	0.78130	0.07503
2237	1.70628	0.49921	0.08075	1.72492	0.78165	0.07548
2238	1.70372	0.49912	0.08086	1.72276	0.78120	0.07445
2239	1.70155	0.49919	0.08055	1.72058	0.78185	0.07415
2240	1.69948	0.49981	0.08033	1.71758	0.78186	0.07427
